datetime,farm_id,system_type,species,temperature_celsius,ph,dissolved_oxygen_mg_per_L,ammonia_nh4_mg_per_L,nitrate_mg_per_L,conductivity_uS_per_cm,turbidity_NTU,water_quality_status
2022-02-06 10:30:00,Farm_03,tank,bass,17.7,7.16,7.6,1.1861,7.5,1109.0,12.1,good
2022-02-07 08:19:00,Farm_01,tank,shrimp,28.6,7.9,8.52,1.0838,16.61,2331.0,6.26,good
2022-02-07 15:12:00,Farm_15,pond,catfish,21.9,8.1,7.9,1.0195,18.71,116.0,15.85,good
2022-02-08 11:53:00,Farm_20,tank,shrimp,23.4,7.52,7.18,1.2638,12.54,3094.0,1.19,good
2022-02-08 18:55:00,Farm_11,cage,salmon,9.9,8.94,7.64,1.9196,1.59,987.0,19.71,poor
2022-02-09 10:20:00,Farm_20,raceway,trout,10.5,6.93,9.81,1.5989,9.46,369.0,1.59,fair
2022-02-09 11:18:00,Farm_16,recirculating,tilapia,22.1,7.11,8.35,1.7266,65.59,584.0,3.16,good
2022-02-09 11:27:00,Farm_20,pond,carp,19.5,9.13,8.48,1.3867,6.64,1302.0,41.17,fair
2022-02-09 13:20:00,Farm_06,tank,shrimp,26.7,7.48,7.47,1.1212,20.52,3819.0,4.15,good
2022-02-09 18:15:00,Farm_11,tank,shrimp,29.2,7.85,5.05,1.302,20.08,2323.0,1.37,fair
2022-02-10 07:59:00,Farm_19,raceway,trout,12.3,8.18,8.67,1.0425,22.22,1051.0,2.98,fair
2022-02-10 10:52:00,Farm_13,tank,bass,19.8,6.98,8.25,1.0782,25.11,1124.0,3.34,good
2022-02-10 15:34:00,Farm_06,pond,hybrid_striped_bass,16.6,8.39,8.33,0.8604,11.78,1206.0,25.25,good
2022-02-11 06:46:00,Farm_15,raceway,trout,13.7,7.05,8.67,1.3352,29.56,1026.0,31.13,fair
2022-02-12 13:51:00,Farm_10,pond,catfish,19.4,7.85,8.58,1.1727,15.74,1997.0,36.16,good
2022-02-12 18:50:00,Farm_14,cage,salmon,10.4,7.97,7.28,0.8041,4.69,114.0,3.01,fair
2022-02-13 08:40:00,Farm_10,raceway,trout,12.3,7.05,9.78,1.797,4.71,1031.0,4.95,fair
2022-02-14 10:42:00,Farm_05,tank,shrimp,27.5,7.16,7.35,0.6208,15.45,3535.0,9.44,good
2022-02-14 18:24:00,Farm_03,cage,salmon,11.9,8.61,8.21,0.8376,1.61,1014.0,37.7,fair
2022-02-15 06:50:00,Farm_12,pond,hybrid_striped_bass,15.5,7.2,4.22,1.0753,2.99,733.0,5.2,fair
2022-02-15 14:32:00,Farm_14,pond,hybrid_striped_bass,14.4,8.29,8.14,2.0,17.88,1480.0,24.41,fair
2022-02-15 15:30:00,Farm_19,tank,shrimp,23.9,8.16,6.68,1.7875,11.81,3594.0,3.82,good
2022-02-16 15:40:00,Farm_03,pond,catfish,20.6,8.36,6.93,1.3035,9.26,1014.0,8.45,good
2022-02-17 16:39:00,Farm_02,recirculating,tilapia,21.5,7.09,8.07,0.5014,52.18,506.0,7.4,good
2022-02-17 18:15:00,Farm_12,pond,carp,23.8,8.29,5.98,1.1965,5.78,757.0,20.22,good
2022-02-18 07:16:00,Farm_08,pond,hybrid_striped_bass,19.3,8.87,6.23,0.8428,13.28,1605.0,20.0,good
2022-02-18 16:43:00,Farm_13,tank,bass,19.1,8.08,7.16,0.9441,16.03,1025.0,3.68,good
2022-02-18 18:27:00,Farm_04,pond,tilapia,23.2,8.42,6.31,2.0,16.07,178.0,4.55,good
2022-02-19 11:25:00,Farm_15,recirculating,tilapia,24.5,7.55,11.01,0.9899,77.34,522.0,1.56,good
2022-02-19 17:33:00,Farm_18,recirculating,tilapia,23.0,7.52,8.2,0.8685,27.21,361.0,1.52,good
2022-02-19 17:36:00,Farm_08,cage,salmon,12.8,7.53,6.66,0.8019,0.43,208.0,18.91,poor
2022-02-20 06:30:00,Farm_04,raceway,salmon,12.3,8.15,9.54,1.318,31.35,255.0,6.55,fair
2022-02-20 17:32:00,Farm_05,tank,bass,18.8,6.98,8.5,0.7971,13.15,927.0,1.64,good
2022-02-21 12:58:00,Farm_03,pond,catfish,21.9,8.41,8.02,2.0,22.53,1942.0,47.44,good
2022-02-21 17:09:00,Farm_12,raceway,salmon,8.7,8.1,9.57,1.5194,11.94,553.0,9.06,fair
2022-02-22 11:29:00,Farm_07,pond,hybrid_striped_bass,17.4,8.38,5.72,0.7883,6.88,1233.0,27.72,fair
2022-02-22 13:22:00,Farm_16,pond,catfish,21.6,9.0,7.07,1.0314,7.73,298.0,4.33,good
2022-02-23 13:46:00,Farm_15,tank,bass,18.3,6.87,7.92,0.9867,13.52,767.0,4.65,good
2022-02-24 07:19:00,Farm_02,pond,catfish,24.7,7.9,4.51,1.371,7.95,904.0,41.79,fair
2022-02-25 06:54:00,Farm_11,pond,catfish,20.8,8.23,4.8,0.7944,3.6,793.0,34.47,fair
2022-02-25 11:35:00,Farm_14,cage,salmon,11.1,7.49,8.85,0.6791,2.58,139.0,38.47,fair
2022-02-25 14:11:00,Farm_18,pond,carp,24.8,9.07,7.31,1.9745,17.15,1037.0,71.68,fair
2022-02-25 16:51:00,Farm_06,raceway,trout,12.1,7.85,7.31,1.9143,26.44,819.0,19.76,fair
2022-02-26 09:51:00,Farm_13,pond,carp,21.1,8.95,7.26,0.9103,8.93,423.0,6.7,good
2022-02-27 08:40:00,Farm_14,tank,shrimp,26.6,7.3,7.82,0.8318,6.88,4464.0,2.74,good
2022-02-28 06:47:00,Farm_20,raceway,trout,14.1,6.85,7.55,2.0,12.32,1157.0,7.62,fair
2022-03-01 06:45:00,Farm_07,raceway,trout,11.0,7.5,7.44,2.0,17.94,594.0,9.35,fair
2022-03-01 10:48:00,Farm_03,recirculating,tilapia,23.3,7.36,7.04,0.5607,7.73,571.0,1.11,good
2022-03-01 13:37:00,Farm_14,tank,shrimp,27.2,7.72,6.43,0.9092,6.88,3552.0,2.11,good
2022-03-02 07:16:00,Farm_16,pond,hybrid_striped_bass,18.1,6.74,5.59,0.7858,16.09,754.0,109.9,good
2022-03-02 07:51:00,Farm_18,pond,carp,21.5,6.96,4.95,0.7136,7.18,245.0,39.13,fair
2022-03-02 11:20:00,Farm_07,cage,salmon,12.6,8.39,7.49,0.779,3.01,1425.0,3.23,fair
2022-03-03 15:25:00,Farm_19,pond,catfish,19.9,8.16,6.99,0.8943,17.26,1497.0,48.66,good
2022-03-03 16:20:00,Farm_20,tank,shrimp,27.7,8.56,7.52,1.0501,9.76,3622.0,2.74,good
2022-03-04 11:22:00,Farm_15,recirculating,tilapia,25.8,7.23,8.65,0.696,63.03,685.0,3.37,good
2022-03-05 08:52:00,Farm_10,recirculating,tilapia,24.6,7.0,9.58,1.7992,41.65,272.0,4.31,good
2022-03-05 15:05:00,Farm_05,tank,bass,21.2,7.55,7.01,1.9781,9.7,197.0,0.5,good
2022-03-06 07:15:00,Farm_10,pond,catfish,23.6,8.62,6.48,1.7555,12.9,180.0,9.28,good
2022-03-07 08:23:00,Farm_05,pond,hybrid_striped_bass,19.7,8.79,5.79,1.4381,8.09,1558.0,58.57,fair
2022-03-07 12:26:00,Farm_20,pond,carp,23.8,9.23,7.36,1.3454,9.16,117.0,15.54,fair
2022-03-08 13:40:00,Farm_18,pond,carp,24.0,8.71,7.26,0.8782,5.23,1117.0,60.38,good
2022-03-08 15:24:00,Farm_14,pond,carp,25.2,7.51,6.76,1.0134,22.09,345.0,22.62,good
2022-03-09 08:11:00,Farm_11,cage,salmon,16.6,8.63,7.1,0.5902,3.75,1239.0,1.76,fair
2022-03-09 14:10:00,Farm_16,raceway,salmon,13.2,8.11,8.14,1.3285,3.91,422.0,5.32,fair
2022-03-09 15:03:00,Farm_12,pond,tilapia,24.7,7.51,7.25,0.9206,6.7,497.0,9.24,good
2022-03-10 13:08:00,Farm_07,tank,shrimp,28.3,7.77,7.79,1.9664,7.29,3060.0,11.04,good
2022-03-11 13:10:00,Farm_03,recirculating,tilapia,25.0,6.93,10.36,1.7762,38.82,675.0,7.62,good
2022-03-11 14:32:00,Farm_16,tank,shrimp,25.5,7.11,8.38,2.0,6.84,2965.0,1.45,good
2022-03-11 16:31:00,Farm_14,cage,salmon,11.4,8.35,8.15,1.2984,2.56,878.0,6.71,fair
2022-03-12 06:17:00,Farm_08,pond,hybrid_striped_bass,17.8,6.59,5.01,0.633,4.75,2036.0,17.77,fair
2022-03-12 06:50:00,Farm_08,raceway,salmon,13.7,7.75,7.16,0.951,4.47,1218.0,2.92,fair
2022-03-13 10:10:00,Farm_15,recirculating,tilapia,24.8,7.5,8.12,1.3983,47.54,414.0,6.23,good
2022-03-13 10:49:00,Farm_18,tank,bass,17.8,7.32,8.57,1.0103,28.98,1242.0,34.13,good
2022-03-13 14:07:00,Farm_19,pond,catfish,24.9,8.53,6.05,1.2319,11.2,135.0,151.32,good
2022-03-13 14:52:00,Farm_02,cage,salmon,13.3,7.91,7.32,1.6991,2.71,851.0,1.97,fair
2022-03-13 17:49:00,Farm_16,pond,hybrid_striped_bass,21.3,8.69,6.7,2.0,7.78,1785.0,6.11,good
2022-03-14 14:13:00,Farm_14,pond,catfish,22.8,9.13,6.79,0.905,11.53,1466.0,54.82,fair
2022-03-15 06:28:00,Farm_09,tank,bass,19.0,8.43,7.38,0.6729,8.1,1071.0,1.77,good
2022-03-15 07:28:00,Farm_04,raceway,trout,13.0,7.54,9.5,1.1051,28.94,339.0,1.73,fair
2022-03-15 09:51:00,Farm_19,tank,bass,17.8,7.31,8.2,0.6445,13.61,817.0,4.98,good
2022-03-15 17:53:00,Farm_08,raceway,salmon,13.1,8.16,7.46,0.7384,13.97,544.0,6.85,fair
2022-03-16 17:39:00,Farm_14,pond,carp,24.1,6.94,6.16,0.8771,2.52,159.0,59.55,good
2022-03-17 15:08:00,Farm_07,raceway,trout,12.9,7.89,9.69,0.8426,10.55,1112.0,4.78,fair
2022-03-17 18:03:00,Farm_19,tank,bass,15.4,7.63,7.9,0.9299,1.32,301.0,7.75,good
2022-03-18 14:17:00,Farm_20,pond,hybrid_striped_bass,22.7,7.21,6.76,0.8237,7.4,1249.0,53.39,good
2022-03-19 08:20:00,Farm_10,raceway,salmon,15.5,7.77,8.58,1.0994,27.98,829.0,2.3,good
2022-03-19 15:17:00,Farm_17,pond,catfish,24.2,7.46,6.6,2.0,18.8,122.0,7.88,good
2022-03-20 08:48:00,Farm_14,pond,tilapia,24.9,9.11,6.21,1.1893,11.99,154.0,39.79,fair
2022-03-20 10:55:00,Farm_05,pond,carp,23.1,8.73,6.15,2.0,14.55,673.0,23.22,good
2022-03-21 09:09:00,Farm_11,raceway,trout,16.5,7.37,8.39,2.0,4.0,619.0,6.78,good
2022-03-22 08:36:00,Farm_09,tank,shrimp,28.3,7.78,7.44,1.131,32.8,4186.0,1.91,good
2022-03-22 18:53:00,Farm_13,cage,salmon,16.9,9.26,6.66,1.5169,2.75,214.0,18.09,poor
2022-03-23 06:55:00,Farm_03,cage,salmon,13.5,6.69,7.25,0.4281,2.67,246.0,2.41,fair
2022-03-23 12:28:00,Farm_03,pond,catfish,26.8,8.99,6.79,1.3569,23.09,697.0,92.55,good
2022-03-23 12:32:00,Farm_09,tank,bass,20.4,7.3,8.5,1.5665,7.69,791.0,3.72,good
2022-03-23 13:31:00,Farm_11,recirculating,tilapia,23.1,7.6,8.33,0.868,69.94,588.0,6.22,good
2022-03-24 16:42:00,Farm_12,pond,catfish,25.6,7.93,7.31,1.5354,4.4,1499.0,29.77,good
2022-03-25 12:52:00,Farm_07,cage,salmon,13.9,6.9,7.79,0.6794,1.46,1139.0,20.74,fair
2022-03-25 18:34:00,Farm_13,raceway,trout,13.5,7.76,9.05,0.6226,13.63,716.0,26.55,fair
2022-03-26 10:20:00,Farm_10,tank,bass,20.1,7.05,6.69,1.1506,8.13,962.0,13.59,good
2022-03-26 13:50:00,Farm_11,pond,tilapia,25.8,8.92,8.36,0.8616,8.54,442.0,9.81,good
2022-03-26 14:36:00,Farm_05,recirculating,tilapia,25.1,6.8,11.24,0.9879,24.6,759.0,3.98,good
2022-03-27 06:06:00,Farm_15,pond,tilapia,24.2,7.69,6.08,1.2598,15.67,1839.0,56.11,good
2022-03-28 07:59:00,Farm_06,cage,salmon,13.4,8.1,6.11,1.6582,2.41,50650.0,18.33,poor
2022-03-28 13:00:00,Farm_14,raceway,trout,12.5,7.39,8.98,1.5277,10.21,967.0,12.44,fair
2022-03-29 17:58:00,Farm_05,raceway,salmon,15.9,8.4,7.78,1.9679,14.12,213.0,8.71,fair
2022-03-30 08:55:00,Farm_09,pond,catfish,23.1,8.59,7.65,0.5985,4.73,185.0,26.43,good
2022-03-31 16:23:00,Farm_09,pond,catfish,28.1,8.07,6.85,2.0,12.0,513.0,11.07,good
2022-04-01 11:42:00,Farm_06,pond,tilapia,28.6,8.07,6.45,1.1775,5.6,860.0,90.34,good
2022-04-01 12:40:00,Farm_10,raceway,trout,14.1,7.61,8.44,1.1616,13.14,550.0,16.84,fair
2022-04-01 12:41:00,Farm_03,pond,catfish,22.6,8.07,8.55,0.6923,11.59,1666.0,59.45,good
2022-04-02 06:13:00,Farm_16,pond,catfish,26.1,8.37,6.89,1.1274,17.67,1465.0,37.34,good
2022-04-03 08:37:00,Farm_08,pond,hybrid_striped_bass,21.7,7.14,7.91,1.2772,6.69,2040.0,18.69,good
2022-04-03 16:28:00,Farm_01,pond,tilapia,25.3,8.36,7.21,1.2174,2.28,836.0,81.19,good
2022-04-04 17:21:00,Farm_04,tank,shrimp,28.0,7.81,7.44,0.8554,25.3,4434.0,7.28,good
2022-04-05 07:20:00,Farm_12,raceway,salmon,13.4,7.6,8.56,1.0877,13.72,1024.0,5.57,fair
2022-04-05 07:33:00,Farm_19,pond,tilapia,26.6,7.12,6.17,0.9668,9.85,570.0,37.5,good
2022-04-05 08:24:00,Farm_05,pond,carp,24.6,6.9,6.72,2.0,11.59,1901.0,73.86,good
2022-04-05 09:24:00,Farm_03,pond,catfish,28.0,8.18,7.29,1.925,6.87,1972.0,54.56,good
2022-04-05 17:08:00,Farm_16,pond,catfish,29.3,7.06,3.01,0.823,5.18,1253.0,84.04,fair
2022-04-06 15:41:00,Farm_06,cage,salmon,14.8,8.26,6.22,0.9042,3.08,53626.0,1.26,poor
2022-04-07 07:57:00,Farm_04,pond,carp,28.1,8.69,6.7,0.7346,2.69,1264.0,14.86,fair
2022-04-07 11:27:00,Farm_11,pond,carp,28.5,7.89,8.06,1.0891,4.98,1159.0,56.1,good
2022-04-07 11:46:00,Farm_07,pond,carp,28.1,8.31,7.51,1.8685,18.82,1965.0,29.71,good
2022-04-07 12:39:00,Farm_15,raceway,trout,14.1,8.15,8.68,0.585,8.78,837.0,12.14,fair
2022-04-07 18:07:00,Farm_19,tank,shrimp,31.8,7.04,8.48,1.833,13.32,2481.0,14.04,good
2022-04-08 09:17:00,Farm_03,raceway,trout,14.9,7.5,8.17,0.4634,21.63,254.0,9.29,fair
2022-04-09 14:38:00,Farm_20,recirculating,tilapia,25.6,7.25,8.57,2.0,18.55,264.0,4.39,good
2022-04-10 10:49:00,Farm_01,raceway,salmon,14.5,8.2,8.38,0.6655,6.12,869.0,2.9,fair
2022-04-11 09:33:00,Farm_20,pond,hybrid_striped_bass,24.6,7.27,7.11,1.2656,5.29,983.0,30.22,good
2022-04-11 09:47:00,Farm_13,raceway,salmon,14.2,6.97,9.47,1.098,22.07,1088.0,20.5,fair
2022-04-11 16:03:00,Farm_08,cage,salmon,15.5,6.9,7.37,0.6562,1.85,49023.0,13.63,fair
2022-04-12 06:23:00,Farm_11,pond,carp,25.9,8.02,5.37,1.3749,6.81,1235.0,77.86,good
2022-04-12 12:07:00,Farm_08,cage,salmon,15.6,7.12,9.27,0.9772,1.13,45007.0,5.05,good
2022-04-12 16:38:00,Farm_03,pond,hybrid_striped_bass,22.2,8.17,8.43,1.6295,8.79,1863.0,36.02,good
2022-04-13 11:34:00,Farm_06,cage,salmon,15.5,7.35,7.71,0.8998,3.86,1237.0,2.15,fair
2022-04-13 12:55:00,Farm_19,tank,shrimp,29.7,7.7,5.02,1.7719,20.41,2863.0,19.14,fair
2022-04-14 06:59:00,Farm_02,tank,shrimp,31.1,7.01,7.35,0.5957,5.23,3088.0,9.47,good
2022-04-14 07:00:00,Farm_09,raceway,trout,14.5,7.27,7.76,0.7944,7.28,992.0,10.5,fair
2022-04-14 14:18:00,Farm_17,tank,shrimp,28.0,7.62,7.59,0.7276,7.52,3260.0,8.73,good
2022-04-14 18:04:00,Farm_01,recirculating,tilapia,26.9,7.2,7.99,1.45,37.27,624.0,4.76,good
2022-04-15 12:44:00,Farm_13,pond,catfish,30.9,8.33,8.23,0.7859,3.52,911.0,46.91,good
2022-04-16 16:34:00,Farm_18,recirculating,tilapia,23.6,7.41,6.54,1.7028,46.28,701.0,6.35,good
2022-04-17 07:32:00,Farm_07,pond,carp,29.3,7.97,6.47,1.3381,5.32,931.0,35.18,good
2022-04-17 08:17:00,Farm_03,raceway,salmon,16.1,8.36,6.86,0.5459,22.17,776.0,5.97,fair
2022-04-17 14:20:00,Farm_13,recirculating,tilapia,25.1,7.21,9.35,1.0426,34.19,845.0,5.86,good
2022-04-18 09:05:00,Farm_14,pond,catfish,25.4,8.72,6.24,0.9695,5.27,1808.0,53.49,good
2022-04-18 16:48:00,Farm_03,raceway,salmon,16.1,7.19,8.82,1.0749,7.91,460.0,3.04,good
2022-04-18 17:27:00,Farm_08,pond,tilapia,30.6,7.31,5.42,2.0,9.4,1880.0,88.8,fair
2022-04-19 13:39:00,Farm_20,pond,tilapia,29.6,8.22,6.27,1.6552,11.5,1248.0,96.45,good
2022-04-20 06:45:00,Farm_05,pond,tilapia,27.5,7.5,6.13,1.0881,16.57,709.0,121.53,good
2022-04-20 08:31:00,Farm_12,pond,hybrid_striped_bass,26.4,9.0,4.97,2.0,15.59,346.0,23.92,fair
2022-04-20 10:42:00,Farm_06,pond,catfish,25.2,7.08,6.97,1.252,15.13,1141.0,27.02,good
2022-04-20 14:50:00,Farm_09,pond,carp,28.1,8.5,7.19,0.9218,20.25,999.0,24.45,good
2022-04-21 07:16:00,Farm_19,pond,catfish,26.3,7.78,6.56,2.0,18.42,1785.0,46.01,good
2022-04-21 11:08:00,Farm_09,pond,catfish,27.3,7.59,6.49,2.0,11.77,1012.0,36.04,good
2022-04-21 18:27:00,Farm_09,pond,hybrid_striped_bass,27.2,7.41,6.39,0.9728,10.42,157.0,95.1,good
2022-04-21 18:57:00,Farm_01,tank,bass,21.3,7.05,5.67,1.4722,19.59,1003.0,10.34,good
2022-04-22 06:31:00,Farm_19,pond,carp,31.4,7.89,6.21,0.9875,3.31,142.0,31.04,good
2022-04-22 11:10:00,Farm_09,pond,catfish,32.0,8.49,7.35,0.7979,8.06,1576.0,144.94,good
2022-04-22 13:29:00,Farm_17,tank,bass,20.1,7.68,8.45,0.6039,3.7,841.0,17.61,good
2022-04-23 15:43:00,Farm_04,raceway,trout,15.6,8.23,8.13,1.3658,7.2,278.0,22.22,good
2022-04-23 17:32:00,Farm_01,pond,tilapia,27.4,7.76,7.89,0.7922,15.74,1895.0,112.36,good
2022-04-24 06:15:00,Farm_02,cage,salmon,19.4,7.65,6.57,1.2919,3.24,419.0,22.92,fair
2022-04-24 11:24:00,Farm_05,pond,carp,31.8,7.85,8.31,1.2751,8.45,1694.0,10.65,good
2022-04-25 06:35:00,Farm_14,raceway,trout,16.8,7.1,7.98,0.8814,16.54,1113.0,6.32,fair
2022-04-25 10:52:00,Farm_03,recirculating,tilapia,26.5,7.8,7.22,0.911,48.1,515.0,7.14,good
2022-04-25 11:15:00,Farm_14,tank,bass,20.6,6.89,6.64,1.3433,22.87,600.0,6.57,good
2022-04-26 08:14:00,Farm_17,pond,tilapia,30.1,7.92,7.55,2.0,6.98,676.0,2.24,good
2022-04-26 11:07:00,Farm_17,pond,tilapia,29.4,8.98,7.04,1.0132,11.88,1423.0,99.96,fair
2022-04-26 12:04:00,Farm_15,raceway,salmon,18.0,7.86,8.98,0.9758,4.4,215.0,5.08,good
2022-04-27 07:35:00,Farm_15,pond,tilapia,28.1,8.37,5.37,0.8193,11.1,1187.0,92.42,fair
2022-04-27 18:54:00,Farm_10,tank,bass,23.2,7.88,7.59,0.407,8.5,867.0,1.57,good
2022-04-28 11:12:00,Farm_10,recirculating,tilapia,28.8,7.35,10.26,0.5914,83.56,572.0,4.49,good
2022-04-28 13:23:00,Farm_19,cage,salmon,17.5,7.66,7.48,1.2469,5.68,1444.0,14.42,fair
2022-04-28 18:19:00,Farm_20,raceway,trout,16.4,7.17,7.25,1.602,12.33,692.0,17.25,fair
2022-04-29 18:49:00,Farm_07,pond,hybrid_striped_bass,27.2,8.56,5.61,1.9175,4.62,1327.0,83.04,fair
2022-04-29 18:50:00,Farm_08,pond,carp,28.3,8.74,5.5,1.0492,18.84,1599.0,85.7,fair
2022-04-30 06:59:00,Farm_14,pond,tilapia,30.0,8.34,6.77,1.1011,15.27,124.0,24.99,good
2022-04-30 09:34:00,Farm_12,pond,tilapia,29.3,8.0,6.52,1.0396,4.35,1710.0,29.55,good
2022-04-30 11:00:00,Farm_13,raceway,salmon,13.7,7.5,7.52,1.0691,7.46,169.0,15.63,fair
2022-05-01 07:13:00,Farm_17,raceway,trout,16.6,8.14,8.14,1.5877,22.28,575.0,11.26,good
2022-05-01 12:31:00,Farm_02,pond,carp,34.0,7.1,6.86,1.7381,14.75,969.0,136.86,fair
2022-05-02 09:57:00,Farm_17,tank,shrimp,30.1,7.37,8.5,1.4075,12.1,3728.0,29.26,good
2022-05-02 17:17:00,Farm_03,pond,tilapia,27.5,6.52,8.85,1.5082,14.88,1387.0,33.79,good
2022-05-02 17:57:00,Farm_12,cage,salmon,17.6,8.28,6.7,1.6088,1.13,40068.0,60.92,fair
2022-05-03 14:08:00,Farm_13,pond,catfish,30.2,7.97,5.53,1.4572,18.46,1178.0,111.29,fair
2022-05-03 17:05:00,Farm_19,pond,catfish,30.6,7.06,5.24,1.3408,9.06,1329.0,19.77,fair
2022-05-04 15:36:00,Farm_02,tank,shrimp,28.2,7.87,7.05,1.9561,11.32,2199.0,6.13,good
2022-05-05 08:06:00,Farm_06,cage,salmon,16.9,7.38,6.82,1.3121,0.59,604.0,2.92,fair
2022-05-05 09:08:00,Farm_19,pond,catfish,32.0,7.62,6.96,0.5917,20.12,861.0,83.56,good
2022-05-05 10:54:00,Farm_11,tank,shrimp,29.1,7.67,8.98,0.8869,4.89,2708.0,9.12,good
2022-05-05 13:17:00,Farm_08,pond,catfish,32.4,7.6,7.33,1.4261,3.13,1874.0,18.07,fair
2022-05-05 13:20:00,Farm_14,pond,catfish,30.9,7.73,7.26,1.4482,15.6,1433.0,85.46,good
2022-05-05 16:08:00,Farm_08,raceway,salmon,16.6,7.84,8.34,0.9107,7.51,971.0,15.71,good
2022-05-05 17:53:00,Farm_11,tank,bass,19.0,8.23,8.79,0.6407,12.39,1060.0,14.54,good
2022-05-06 14:22:00,Farm_07,cage,salmon,18.5,7.2,8.64,1.8757,1.88,1099.0,7.53,good
2022-05-07 10:29:00,Farm_09,pond,catfish,31.1,8.79,7.33,1.0773,11.2,283.0,45.76,fair
2022-05-08 06:13:00,Farm_11,pond,carp,30.4,6.95,3.95,1.9729,15.91,1387.0,58.88,fair
2022-05-08 07:10:00,Farm_10,recirculating,tilapia,28.4,7.12,8.29,0.9331,75.04,358.0,7.25,good
2022-05-09 07:45:00,Farm_08,tank,bass,24.4,7.23,7.46,2.0,20.23,1135.0,14.9,good
2022-05-10 10:52:00,Farm_06,pond,tilapia,31.4,7.47,6.64,1.5892,12.18,1481.0,7.97,good
2022-05-10 12:32:00,Farm_02,raceway,salmon,16.9,7.18,9.13,0.8192,21.42,1050.0,17.05,good
2022-05-10 12:54:00,Farm_15,pond,hybrid_striped_bass,24.2,8.95,7.02,1.6245,14.62,976.0,90.64,good
2022-05-11 06:03:00,Farm_08,pond,carp,30.2,8.48,6.55,2.0,14.63,1412.0,96.67,good
2022-05-11 13:06:00,Farm_05,pond,catfish,29.9,8.54,5.47,1.2151,9.15,768.0,182.97,fair
2022-05-11 17:35:00,Farm_08,pond,catfish,31.6,7.28,6.68,1.4373,20.5,1262.0,96.57,good
2022-05-12 07:12:00,Farm_15,pond,carp,33.2,7.87,6.71,1.4947,11.69,1113.0,41.37,fair
2022-05-12 07:57:00,Farm_11,pond,catfish,34.1,7.76,8.44,2.0,14.78,1760.0,77.36,fair
2022-05-12 09:52:00,Farm_13,tank,bass,21.3,7.24,7.53,0.4802,16.18,905.0,4.62,good
2022-05-12 15:16:00,Farm_03,pond,tilapia,34.4,8.04,6.5,1.7314,6.43,972.0,32.91,fair
2022-05-12 16:40:00,Farm_03,recirculating,tilapia,25.6,7.26,8.35,0.8633,45.2,811.0,5.79,good
2022-05-13 06:29:00,Farm_02,pond,carp,29.5,7.03,6.31,2.0,6.18,1614.0,51.04,good
2022-05-13 15:27:00,Farm_13,cage,salmon,17.3,7.91,6.6,0.9363,2.96,1919.0,13.92,fair
2022-05-14 06:24:00,Farm_14,pond,carp,29.5,8.57,6.59,2.0,15.28,1944.0,66.23,fair
2022-05-14 11:13:00,Farm_06,raceway,salmon,15.5,7.44,8.36,0.8913,29.8,1117.0,4.49,good
2022-05-15 10:28:00,Farm_05,pond,tilapia,30.1,8.27,8.53,2.0,22.25,559.0,197.18,good
2022-05-15 15:39:00,Farm_20,raceway,trout,18.5,8.06,8.81,2.0,20.47,1025.0,11.73,good
2022-05-15 16:18:00,Farm_16,tank,shrimp,30.0,7.42,5.5,2.0,8.9,2356.0,3.69,fair
2022-05-16 09:41:00,Farm_17,raceway,trout,20.1,7.51,8.11,0.5736,15.25,1210.0,1.8,good
2022-05-16 10:24:00,Farm_05,tank,shrimp,31.5,7.31,8.89,1.1299,20.84,2895.0,27.67,good
2022-05-16 14:30:00,Farm_02,pond,catfish,33.2,8.76,6.81,1.526,6.59,1349.0,94.85,fair
2022-05-17 06:51:00,Farm_16,pond,hybrid_striped_bass,26.3,8.39,6.93,1.5035,13.29,145.0,15.41,good
2022-05-17 10:11:00,Farm_01,tank,bass,24.2,7.85,9.69,0.985,9.96,1006.0,25.64,good
2022-05-17 12:50:00,Farm_12,cage,salmon,19.2,8.44,6.77,0.6611,0.74,1648.0,23.38,fair
2022-05-17 14:50:00,Farm_16,tank,bass,24.4,7.46,6.3,0.9124,5.1,865.0,3.35,good
2022-05-17 15:14:00,Farm_01,raceway,salmon,17.2,8.39,8.93,1.1249,14.41,939.0,9.21,good
2022-05-17 15:32:00,Farm_11,tank,shrimp,29.2,7.4,7.52,0.6914,12.88,2956.0,5.65,good
2022-05-17 16:51:00,Farm_18,pond,tilapia,29.4,7.92,5.86,1.6575,16.2,608.0,104.94,fair
2022-05-18 08:06:00,Farm_08,raceway,trout,15.6,7.77,8.44,1.7971,8.85,962.0,6.34,good
2022-05-18 08:11:00,Farm_08,recirculating,tilapia,28.5,7.01,7.88,1.1436,81.19,318.0,8.55,good
2022-05-18 10:34:00,Farm_02,raceway,trout,19.8,7.11,9.71,1.0269,19.77,924.0,12.06,good
2022-05-18 11:49:00,Farm_19,raceway,trout,15.5,7.91,8.6,0.8842,4.89,875.0,12.76,good
2022-05-18 15:54:00,Farm_13,tank,bass,22.7,7.28,8.19,0.9197,21.79,695.0,14.57,good
2022-05-19 06:45:00,Farm_12,recirculating,tilapia,26.2,7.15,9.58,1.2067,24.99,333.0,10.78,good
2022-05-19 11:51:00,Farm_12,recirculating,tilapia,26.2,7.27,9.72,2.0,15.48,217.0,8.85,good
2022-05-20 15:09:00,Farm_19,raceway,trout,18.4,7.31,7.78,1.008,14.85,736.0,21.94,good
