datetime,station_id,karenia_brevis_cells_per_L,chlorophyll_a_ug_per_L,dissolved_oxygen_mg_per_L,ph,temperature_celsius,salinity_psu,conductivity_mS_per_cm,turbidity_NTU,bloom_level
2015-02-27 15:00:00,ST_020,216.0,8.77,11.66,8.14,23.8,32.9,49.81,1.36,background
2015-02-27 16:00:00,ST_016,33.0,2.64,9.51,8.23,24.8,31.1,47.59,2.06,background
2015-02-27 18:00:00,ST_003,209.0,7.37,9.93,8.3,20.8,29.8,42.67,1.67,background
2015-02-28 06:00:00,ST_013,19.0,2.46,11.19,8.21,24.4,31.8,49.5,3.54,background
2015-02-28 08:00:00,ST_010,200.0,9.91,11.97,8.25,20.4,29.6,41.79,2.32,background
2015-02-28 13:00:00,ST_004,225.0,4.52,11.57,8.18,22.5,28.9,42.88,1.75,background
2015-03-01 12:00:00,ST_021,60.0,3.71,12.42,8.43,21.0,31.8,45.94,11.41,background
2015-03-01 13:00:00,ST_011,288.0,2.94,10.46,8.17,24.0,33.9,51.48,3.59,background
2015-03-01 15:00:00,ST_013,11.0,8.78,10.49,8.34,21.6,35.1,49.86,4.03,background
2015-03-01 18:00:00,ST_011,102.0,7.82,11.42,8.2,24.0,30.4,46.63,2.26,background
2015-03-02 09:00:00,ST_016,60.0,3.43,9.72,8.1,21.8,34.6,50.46,3.89,background
2015-03-02 10:00:00,ST_011,1037.0,1.8,9.35,8.23,24.3,30.5,46.98,3.43,low
2015-03-02 15:00:00,ST_023,76.0,4.78,10.85,8.13,22.1,35.1,52.14,3.3,background
2015-03-03 08:00:00,ST_013,60.0,9.01,11.19,8.13,19.9,30.4,43.19,1.97,background
2015-03-03 11:00:00,ST_010,647.0,7.65,11.27,8.22,23.6,30.5,46.4,3.45,background
2015-03-03 16:00:00,ST_016,10.0,9.1,11.55,8.07,23.9,33.2,50.18,4.84,background
2015-03-03 17:00:00,ST_023,6.0,4.95,11.19,8.24,24.4,34.1,51.95,1.36,background
2015-03-04 10:00:00,ST_013,553.0,3.16,9.79,8.33,22.8,35.2,52.51,1.74,background
2015-03-04 11:00:00,ST_013,41.0,9.29,11.37,8.19,24.7,34.2,52.81,2.06,background
2015-03-04 11:00:00,ST_004,45.0,4.2,11.47,8.18,22.4,31.7,47.26,1.31,background
2015-03-05 08:00:00,ST_022,219.0,1.57,10.34,8.03,26.4,32.4,52.3,2.96,background
2015-03-05 15:00:00,ST_018,58.0,9.78,11.13,8.27,25.2,30.7,48.35,3.43,background
2015-03-05 18:00:00,ST_018,418.0,6.71,10.97,8.2,25.4,33.1,51.69,2.98,background
2015-03-06 17:00:00,ST_015,98.0,2.96,10.2,8.17,22.7,34.4,51.72,1.47,background
2015-03-06 17:00:00,ST_007,586.0,4.81,10.25,8.25,23.7,35.7,54.23,2.68,background
2015-03-07 08:00:00,ST_021,7.0,9.66,10.67,8.27,24.7,33.7,51.74,3.48,background
2015-03-07 16:00:00,ST_016,61.0,6.82,11.22,8.21,21.2,32.7,46.83,4.7,background
2015-03-07 17:00:00,ST_003,18.0,4.43,9.44,8.24,23.2,34.4,50.99,2.58,background
2015-03-07 18:00:00,ST_010,8.0,9.98,10.32,8.13,22.8,30.6,45.99,9.68,background
2015-03-07 18:00:00,ST_014,584.0,3.01,11.27,8.22,23.5,34.0,51.7,3.92,background
2015-03-08 09:00:00,ST_009,7.0,4.64,10.77,8.22,23.6,32.8,49.95,4.45,background
2015-03-08 16:00:00,ST_005,17.0,3.01,10.85,8.15,22.7,33.0,48.89,2.98,background
2015-03-08 17:00:00,ST_014,72.0,5.3,10.28,8.15,24.4,32.9,50.92,0.97,background
2015-03-08 18:00:00,ST_013,167.0,6.07,10.56,8.1,22.7,31.3,46.15,1.95,background
2015-03-09 13:00:00,ST_020,40.0,3.2,9.59,8.11,24.8,34.3,54.36,13.06,background
2015-03-09 13:00:00,ST_019,144.0,2.3,10.27,8.17,23.3,31.4,47.31,2.48,background
2015-03-10 14:00:00,ST_017,33.0,7.57,9.76,8.01,24.5,33.9,52.19,4.46,background
2015-03-10 14:00:00,ST_002,55.0,10.39,11.67,8.21,22.4,33.4,49.35,3.83,background
2015-03-10 17:00:00,ST_018,171.0,3.41,9.93,8.34,23.4,34.4,52.54,2.68,background
2015-03-10 17:00:00,ST_014,652.0,11.84,10.87,8.19,23.5,33.8,51.7,2.8,background
2015-03-10 18:00:00,ST_012,36.0,4.27,9.28,8.19,23.6,29.9,46.91,4.13,background
2015-03-11 07:00:00,ST_025,148.0,4.03,10.14,8.24,23.3,34.5,51.82,1.9,background
2015-03-11 09:00:00,ST_022,93.0,1.95,10.02,8.17,25.6,33.1,52.31,4.23,background
2015-03-12 08:00:00,ST_021,234.0,10.54,9.51,8.29,23.0,34.9,52.29,8.64,background
2015-03-12 15:00:00,ST_002,171.0,4.71,9.7,8.09,22.8,31.3,46.17,1.59,background
2015-03-12 15:00:00,ST_021,31.0,9.37,9.26,8.29,26.1,33.8,54.59,4.0,background
2015-03-12 16:00:00,ST_021,771.0,4.5,9.91,8.15,26.3,33.2,53.0,0.8,background
2015-03-13 07:00:00,ST_001,305.0,8.56,10.99,8.2,23.8,33.6,50.63,3.52,background
2015-03-13 07:00:00,ST_009,58.0,10.43,9.88,8.18,25.4,33.9,53.45,3.84,background
2015-03-13 09:00:00,ST_017,114.0,12.12,9.75,8.14,26.3,33.7,53.59,12.24,background
2015-03-13 18:00:00,ST_014,36.0,4.76,11.15,8.26,23.1,31.1,46.8,1.33,background
2015-03-13 18:00:00,ST_011,104.0,7.46,11.35,8.33,22.7,29.8,44.17,2.56,background
2015-03-14 12:00:00,ST_015,57.0,6.6,10.65,8.1,24.8,34.1,52.81,2.92,background
2015-03-14 13:00:00,ST_012,99.0,4.93,10.06,8.12,26.7,31.0,49.72,3.59,background
2015-03-14 18:00:00,ST_022,162.0,8.29,9.8,8.21,23.1,35.2,52.54,3.89,background
2015-03-15 10:00:00,ST_014,3.0,9.03,8.7,8.14,24.9,29.7,45.1,1.81,background
2015-03-15 11:00:00,ST_001,16.0,8.26,10.63,8.18,23.6,30.6,45.61,2.19,background
2015-03-15 13:00:00,ST_004,211.0,7.25,10.25,8.26,26.4,35.4,56.85,10.91,background
2015-03-16 07:00:00,ST_024,7.0,4.68,11.04,8.41,23.7,35.1,52.26,2.67,background
2015-03-16 08:00:00,ST_012,1927.0,5.79,9.63,8.07,26.1,36.0,57.43,3.7,low
2015-03-17 11:00:00,ST_016,1652.0,1.91,10.72,8.16,24.3,31.4,47.4,1.7,low
2015-03-17 11:00:00,ST_015,8.0,9.18,10.55,8.08,25.1,31.4,48.96,1.54,background
2015-03-17 14:00:00,ST_016,8.0,5.57,11.4,8.18,23.3,32.9,49.99,3.7,background
2015-03-17 18:00:00,ST_007,2.0,3.94,11.6,8.12,21.9,36.3,53.25,0.65,background
2015-03-18 13:00:00,ST_024,3.0,4.01,10.6,8.19,24.5,33.9,52.04,3.37,background
2015-03-18 17:00:00,ST_015,13.0,1.63,10.56,8.26,22.7,37.0,54.96,2.09,background
2015-03-19 06:00:00,ST_023,44.0,3.47,11.42,8.08,24.9,30.3,47.28,1.83,background
2015-03-19 07:00:00,ST_010,5.0,6.39,9.57,8.24,24.3,31.2,48.23,1.89,background
2015-03-19 07:00:00,ST_001,33.0,5.67,8.94,8.24,27.9,32.1,52.83,2.43,background
2015-03-19 11:00:00,ST_021,30.0,7.25,10.21,8.26,25.4,34.9,54.8,2.45,background
2015-03-20 16:00:00,ST_006,2036.0,8.34,11.16,8.11,23.4,30.8,46.32,2.95,low
2015-03-20 17:00:00,ST_008,8.0,1.92,11.03,8.37,24.8,36.1,55.53,3.64,background
2015-03-21 11:00:00,ST_018,133.0,4.84,9.41,8.17,25.5,32.1,49.45,2.54,background
2015-03-21 12:00:00,ST_015,12.0,7.27,10.17,8.06,26.4,33.6,53.95,2.5,background
2015-03-21 14:00:00,ST_006,60.0,9.26,9.61,8.4,25.5,32.3,50.84,2.56,background
2015-03-22 08:00:00,ST_021,141.0,12.27,10.07,8.26,25.9,31.7,51.41,2.99,background
2015-03-22 16:00:00,ST_006,35.0,9.24,9.19,8.16,26.9,35.6,57.41,0.94,background
2015-03-22 18:00:00,ST_013,173.0,9.51,9.05,8.07,25.2,30.7,48.82,5.0,background
2015-03-23 09:00:00,ST_015,756.0,4.45,9.73,8.19,23.1,32.9,49.53,2.44,background
2015-03-23 12:00:00,ST_001,59.0,2.3,11.49,8.01,25.1,36.2,56.9,2.35,background
2015-03-23 12:00:00,ST_001,52.0,9.77,8.99,8.15,24.6,34.0,52.71,3.5,background
2015-03-23 15:00:00,ST_014,2994.0,3.43,10.85,8.1,25.1,31.7,49.85,3.06,low
2015-03-23 17:00:00,ST_020,2.0,6.25,9.68,8.11,24.7,31.5,49.58,3.6,background
2015-03-24 09:00:00,ST_009,14.0,6.1,10.19,8.21,25.5,35.8,55.56,1.18,background
2015-03-24 18:00:00,ST_003,2165.0,6.66,10.02,8.12,26.7,35.5,57.09,3.57,low
2015-03-24 18:00:00,ST_023,1084.0,6.45,10.56,8.22,24.9,34.8,53.1,4.75,low
2015-03-25 08:00:00,ST_012,49.0,5.06,8.41,8.24,24.6,34.3,52.76,3.64,background
2015-03-25 18:00:00,ST_018,53.0,2.77,8.79,8.15,24.5,36.2,55.58,2.88,background
2015-03-26 07:00:00,ST_009,4.0,3.47,9.84,8.22,27.7,36.9,61.27,2.84,background
2015-03-26 09:00:00,ST_015,62.0,10.36,8.76,8.08,24.0,31.7,47.74,0.68,background
2015-03-26 14:00:00,ST_021,1579.0,5.36,9.34,8.25,24.7,33.9,51.95,4.03,low
2015-03-26 16:00:00,ST_016,43.0,8.6,9.08,8.19,27.0,32.0,51.36,2.59,background
2015-03-27 11:00:00,ST_012,22.0,5.5,9.94,8.19,25.6,30.2,47.35,1.82,background
2015-03-27 15:00:00,ST_013,53.0,3.7,10.23,8.24,25.3,32.6,51.26,2.75,background
2015-03-27 15:00:00,ST_013,11.0,7.34,9.37,8.22,24.8,34.0,53.44,1.54,background
2015-03-27 15:00:00,ST_004,176.0,13.11,10.42,8.19,26.1,31.7,51.0,2.54,background
2015-03-28 07:00:00,ST_022,89.0,4.01,9.52,8.15,27.7,34.1,56.31,1.75,background
2015-03-28 15:00:00,ST_019,272.0,2.88,8.82,8.26,26.3,31.2,50.42,2.36,background
2015-03-28 15:00:00,ST_006,64.0,2.45,9.34,8.25,26.2,36.7,58.62,3.1,background
2015-03-28 16:00:00,ST_023,7.0,4.12,11.26,8.15,23.8,35.5,54.81,2.61,background
2015-03-28 18:00:00,ST_010,11.0,5.97,9.71,8.18,24.0,31.0,48.0,0.99,background
2015-03-29 07:00:00,ST_006,24.0,7.03,10.11,8.22,26.7,31.5,51.33,4.16,background
2015-03-29 09:00:00,ST_010,89.0,10.41,9.68,8.18,25.9,31.8,51.42,3.09,background
2015-03-29 11:00:00,ST_004,18.0,9.85,8.26,8.21,26.8,36.1,58.52,3.27,background
2015-03-30 08:00:00,ST_019,58.0,4.52,9.94,8.19,28.8,35.2,58.29,2.53,background
2015-03-30 12:00:00,ST_020,295.0,8.27,9.97,8.21,26.3,35.1,56.16,1.7,background
2015-03-30 14:00:00,ST_013,586.0,10.33,9.1,8.2,27.1,30.6,50.12,4.37,background
2015-03-30 17:00:00,ST_005,18.0,2.29,8.72,8.25,25.4,34.6,54.35,1.37,background
2015-03-31 12:00:00,ST_006,93.0,9.05,10.5,8.31,23.4,31.1,46.48,1.5,background
2015-03-31 13:00:00,ST_021,71.0,5.62,10.14,8.2,24.7,31.5,48.73,0.34,background
2015-03-31 14:00:00,ST_023,144.0,6.44,9.38,8.16,28.3,34.2,56.56,3.67,background
2015-03-31 14:00:00,ST_006,340.0,4.02,9.54,8.18,26.6,35.0,55.91,1.93,background
2015-03-31 16:00:00,ST_006,17.0,2.67,9.27,8.11,27.4,33.5,54.41,2.69,background
2015-04-01 06:00:00,ST_016,55.0,6.32,9.01,8.17,25.3,34.7,55.09,3.06,background
2015-04-01 06:00:00,ST_012,328.0,5.31,10.5,8.33,26.0,33.0,51.51,3.06,background
2015-04-01 08:00:00,ST_011,45.0,5.57,9.4,8.08,25.6,37.5,60.16,1.72,background
2015-04-01 10:00:00,ST_005,136.0,9.31,10.59,8.22,26.3,33.0,53.5,3.42,background
2015-04-01 13:00:00,ST_020,30.0,8.12,10.4,8.09,27.1,35.8,58.9,1.07,background
2015-04-02 09:00:00,ST_013,20.0,4.9,9.78,8.18,25.7,32.4,51.71,4.16,background
2015-04-02 14:00:00,ST_017,36.0,5.22,8.66,8.2,25.8,35.3,56.04,2.33,background
2015-04-02 16:00:00,ST_016,288.0,8.52,9.28,8.12,22.7,30.8,45.58,4.79,background
2015-04-03 08:00:00,ST_003,53.0,9.59,9.86,8.27,25.9,35.6,57.15,1.15,background
2015-04-03 12:00:00,ST_023,32.0,2.09,9.15,8.22,28.5,31.7,53.42,2.1,background
2015-04-03 13:00:00,ST_016,413.0,7.12,8.78,8.16,29.2,31.3,53.2,3.04,background
2015-04-03 15:00:00,ST_001,118.0,9.4,9.27,8.36,24.1,31.5,48.76,16.68,background
2015-04-03 16:00:00,ST_016,4.0,12.9,10.64,8.11,26.2,32.7,52.21,12.59,background
2015-04-04 10:00:00,ST_002,510.0,10.89,9.17,8.15,26.4,33.2,54.02,4.12,background
2015-04-04 10:00:00,ST_008,359.0,6.04,9.87,8.11,27.7,35.5,58.77,1.59,background
2015-04-04 14:00:00,ST_010,33.0,4.88,9.37,8.21,26.2,31.6,49.82,1.01,background
2015-04-05 15:00:00,ST_024,367.0,3.36,9.13,8.15,27.3,31.8,52.23,2.81,background
2015-04-05 18:00:00,ST_015,57.0,8.05,10.41,8.13,25.3,32.3,49.92,3.47,background
2015-04-05 18:00:00,ST_025,391.0,2.76,10.54,8.21,24.7,36.2,56.44,3.01,background
2015-04-06 07:00:00,ST_019,65.0,4.24,9.43,8.19,26.4,36.2,58.08,3.92,background
2015-04-06 07:00:00,ST_009,117.0,5.91,9.5,8.13,27.5,36.9,60.27,4.29,background
2015-04-06 11:00:00,ST_018,410.0,9.03,9.98,8.2,28.4,33.6,55.17,4.16,background
2015-04-06 14:00:00,ST_017,62.0,7.02,9.78,8.34,27.4,34.3,55.73,1.25,background
2015-04-06 18:00:00,ST_018,844.0,2.19,9.67,8.26,24.6,34.6,53.28,3.29,background
2015-04-07 13:00:00,ST_018,9.0,9.04,9.63,8.14,28.1,31.8,52.51,4.63,background
2015-04-07 18:00:00,ST_024,251.0,1.85,8.96,8.23,26.7,37.1,59.91,4.92,background
2015-04-08 12:00:00,ST_004,44.0,4.39,9.48,8.24,25.4,29.5,46.66,1.29,background
2015-04-08 17:00:00,ST_021,48.0,3.02,9.88,8.36,24.8,31.6,48.14,2.58,background
2015-04-08 18:00:00,ST_008,772.0,4.55,9.85,8.3,28.3,36.0,60.18,1.89,background
2015-04-09 06:00:00,ST_015,39.0,3.34,9.79,8.27,28.8,31.9,53.33,2.99,background
2015-04-09 07:00:00,ST_015,26.0,11.3,8.82,8.28,26.5,31.4,50.18,1.8,background
2015-04-09 07:00:00,ST_025,25.0,7.35,9.88,8.15,29.7,34.4,57.82,5.08,background
2015-04-09 10:00:00,ST_012,688.0,5.54,9.11,8.15,27.0,34.9,56.16,3.89,background
2015-04-10 09:00:00,ST_024,171.0,10.29,8.46,8.19,26.6,33.6,53.98,4.06,background
2015-04-10 11:00:00,ST_023,49.0,8.12,10.24,8.17,27.7,33.1,54.4,1.86,background
2015-04-10 15:00:00,ST_023,1212.0,2.65,9.51,8.17,25.0,30.8,48.09,3.62,low
2015-04-11 08:00:00,ST_020,1.0,12.53,10.62,8.18,27.4,33.2,54.44,4.16,background
2015-04-11 08:00:00,ST_007,4.0,9.56,8.06,8.1,29.8,35.0,59.58,3.43,background
2015-04-11 09:00:00,ST_002,103.0,6.47,9.74,8.16,29.4,34.0,58.15,0.21,background
2015-04-11 14:00:00,ST_009,13.0,10.4,9.46,8.3,28.9,31.5,53.34,2.43,background
2015-04-11 15:00:00,ST_012,5.0,5.93,10.24,8.14,27.5,31.7,52.02,12.27,background
2015-04-12 10:00:00,ST_010,1.0,3.54,9.05,8.36,28.5,37.1,61.17,2.37,background
2015-04-12 11:00:00,ST_023,74.0,8.03,7.72,8.34,25.8,36.7,58.95,1.69,background
2015-04-12 15:00:00,ST_009,36.0,10.88,9.59,8.14,26.4,34.8,55.58,3.63,background
2015-04-13 08:00:00,ST_025,9.0,10.79,8.74,8.17,26.4,36.2,57.62,2.97,background
2015-04-13 18:00:00,ST_014,5.0,12.05,9.93,8.28,25.1,32.2,51.29,3.6,background
2015-04-14 08:00:00,ST_023,11.0,12.86,9.68,8.07,25.4,31.8,50.19,2.27,background
2015-04-14 10:00:00,ST_021,17.0,2.37,9.86,8.09,27.8,33.0,54.71,3.0,background
2015-04-15 09:00:00,ST_005,168.0,5.41,8.46,8.0,27.7,31.7,52.68,3.29,background
2015-04-15 09:00:00,ST_025,37.0,3.95,9.34,8.15,26.8,36.7,59.52,0.17,background
2015-04-15 17:00:00,ST_011,621.0,12.57,10.59,8.27,26.1,34.3,54.68,2.79,background
2015-04-16 10:00:00,ST_021,10.0,10.37,8.47,8.15,27.6,33.0,54.54,2.77,background
2015-04-16 12:00:00,ST_013,6.0,3.02,9.19,8.2,28.3,34.5,56.92,2.24,background
2015-04-16 13:00:00,ST_005,21.0,9.32,7.8,8.21,28.3,31.8,52.69,2.99,background
2015-04-16 13:00:00,ST_003,4.0,9.02,8.61,8.17,27.2,36.4,59.56,2.56,background
2015-04-16 15:00:00,ST_021,28.0,6.95,8.77,8.11,28.2,36.9,60.69,3.33,background
2015-04-17 12:00:00,ST_017,5.0,10.78,9.23,8.15,29.5,32.0,55.03,2.04,background
2015-04-17 17:00:00,ST_009,1360.0,8.06,8.98,8.29,25.6,33.6,51.88,2.88,low
2015-04-18 06:00:00,ST_025,21.0,8.56,8.99,8.18,28.1,35.5,58.24,1.54,background
2015-04-18 11:00:00,ST_019,0.0,2.66,8.55,8.19,28.7,34.4,57.73,3.08,background
2015-04-18 13:00:00,ST_016,21.0,8.46,8.58,8.15,27.4,34.1,56.26,2.9,background
2015-04-18 17:00:00,ST_003,4.0,10.95,8.43,8.08,26.7,35.1,55.8,1.14,background
2015-04-19 07:00:00,ST_018,66.0,3.65,8.19,8.27,29.1,31.9,54.43,10.21,background
2015-04-19 12:00:00,ST_007,67.0,4.07,8.81,8.19,26.3,32.8,52.54,3.01,background
2015-04-19 12:00:00,ST_007,37.0,3.23,9.03,8.07,27.7,34.9,56.94,2.48,background
2015-04-19 16:00:00,ST_022,67.0,8.84,9.4,8.28,28.9,32.9,55.25,3.08,background
2015-04-19 17:00:00,ST_012,66.0,11.53,10.33,8.16,26.4,34.1,54.63,2.55,background
2015-04-20 08:00:00,ST_019,472.0,7.64,8.68,8.16,30.6,35.6,62.39,2.25,background
2015-04-20 10:00:00,ST_011,5.0,3.3,9.32,8.19,26.3,33.2,52.43,1.85,background
2015-04-20 10:00:00,ST_011,63.0,2.51,8.36,8.21,27.2,35.4,57.8,3.26,background
2015-04-20 13:00:00,ST_011,47.0,4.55,9.4,8.22,25.2,34.8,54.27,0.64,background
2015-04-20 14:00:00,ST_019,376.0,4.83,9.16,8.15,29.3,35.9,60.81,4.86,background
2015-04-21 06:00:00,ST_004,14.0,7.79,8.18,8.08,30.6,33.8,58.87,4.82,background
2015-04-21 16:00:00,ST_015,148.0,1.54,8.77,8.15,29.2,35.5,59.95,2.39,background
2015-04-22 07:00:00,ST_006,1059.0,8.93,10.66,8.15,26.2,35.3,55.05,2.78,low
2015-04-22 13:00:00,ST_015,25.0,12.79,8.82,8.16,28.2,34.1,56.97,1.42,background
2015-04-23 12:00:00,ST_007,251.0,5.77,8.52,8.11,25.9,33.0,52.17,4.95,background
2015-04-23 17:00:00,ST_005,14.0,10.75,9.22,8.18,28.2,36.7,61.22,18.38,background
2015-04-24 07:00:00,ST_012,23.0,10.16,8.48,8.1,28.5,34.9,58.25,5.59,background
2015-04-24 07:00:00,ST_021,414.0,7.24,8.66,8.2,26.5,34.0,54.1,2.7,background
2015-04-24 08:00:00,ST_009,130.0,5.68,8.07,8.0,27.9,32.1,53.08,4.74,background
2015-04-24 11:00:00,ST_009,6.0,2.24,8.55,8.14,29.2,36.4,61.46,2.63,background
2015-04-25 06:00:00,ST_013,402.0,7.97,8.97,8.05,27.4,32.5,53.15,4.11,background
2015-04-25 16:00:00,ST_010,182.0,12.64,8.84,8.16,28.3,32.4,54.25,4.12,background
2015-04-25 17:00:00,ST_023,388.0,9.56,8.12,8.09,28.7,34.0,56.99,0.4,background
2015-04-26 07:00:00,ST_023,39.0,12.75,8.45,8.05,27.5,37.2,61.25,2.67,background
2015-04-26 07:00:00,ST_001,944.0,7.62,9.62,8.2,31.1,33.2,58.6,2.2,background
2015-04-26 12:00:00,ST_021,277.0,5.67,8.65,8.18,28.8,33.2,56.51,1.41,background
2015-04-27 08:00:00,ST_019,0.0,9.82,9.23,8.12,29.9,35.8,61.34,4.77,background
2015-04-27 09:00:00,ST_017,43.0,6.24,9.33,8.06,27.8,34.3,56.92,1.41,background
2015-04-27 13:00:00,ST_003,77.0,5.01,9.75,8.22,28.8,32.1,54.3,1.36,background
2015-04-28 06:00:00,ST_001,26.0,13.2,8.01,8.15,28.3,32.3,54.29,2.96,background
2015-04-28 07:00:00,ST_014,32.0,7.24,8.27,8.19,27.4,33.6,55.57,3.31,background
2015-04-28 13:00:00,ST_003,164.0,4.71,9.09,8.03,29.1,36.3,61.89,2.5,background
2015-04-28 17:00:00,ST_011,302.0,2.73,8.63,8.12,26.5,35.0,56.35,3.24,background
2015-04-28 17:00:00,ST_005,521.0,4.09,8.66,8.18,27.3,33.8,54.43,2.53,background
2015-04-29 07:00:00,ST_011,15.0,8.61,8.71,8.22,29.1,37.4,62.98,3.11,background
2015-04-29 12:00:00,ST_003,12.0,16.22,9.53,7.96,27.9,36.3,59.61,0.51,background
2015-04-29 17:00:00,ST_004,56.0,6.43,8.64,8.11,25.9,33.6,52.72,2.56,background
2015-04-30 10:00:00,ST_005,101.0,11.32,9.24,8.07,26.5,33.3,53.58,1.38,background
2015-04-30 12:00:00,ST_025,15.0,5.41,8.97,8.17,28.0,34.5,57.26,2.76,background
2015-04-30 16:00:00,ST_022,44.0,5.1,9.23,8.33,27.4,34.2,55.64,8.91,background
2015-04-30 18:00:00,ST_005,82.0,8.49,9.1,8.14,27.7,34.5,57.28,2.86,background
2015-05-01 07:00:00,ST_017,14.0,3.76,8.32,8.14,31.1,33.6,59.65,3.59,background
2015-05-01 15:00:00,ST_001,2409.0,12.53,8.76,8.18,29.5,35.2,60.67,2.27,low
2015-05-01 15:00:00,ST_021,31.0,9.92,8.44,8.07,29.9,36.9,63.26,1.19,background
2015-05-02 13:00:00,ST_012,2.0,5.4,8.76,8.07,28.7,33.9,56.3,1.4,background
2015-05-02 16:00:00,ST_024,111.0,7.07,7.51,8.14,32.0,35.0,63.11,3.14,background
2015-05-02 17:00:00,ST_007,374.0,5.54,9.15,8.22,28.5,33.5,57.18,13.36,background
2015-05-03 09:00:00,ST_003,39.0,10.52,7.28,8.16,31.3,37.4,66.0,3.69,background
2015-05-03 12:00:00,ST_020,2.0,3.13,8.26,7.96,28.5,31.9,53.44,2.94,background
2015-05-03 16:00:00,ST_015,17.0,10.7,8.75,8.15,29.8,35.6,60.24,3.67,background
2015-05-04 07:00:00,ST_019,60.0,4.11,8.58,8.27,29.9,34.1,58.85,3.21,background
2015-05-04 08:00:00,ST_025,185.0,9.15,8.57,8.2,27.4,34.6,56.24,1.61,background
2015-05-05 09:00:00,ST_018,3.0,15.67,7.53,8.2,30.7,33.3,58.59,1.95,background
2015-05-05 09:00:00,ST_009,0.0,4.2,7.52,8.21,31.5,33.0,57.57,1.16,background
2015-05-05 11:00:00,ST_005,13.0,6.25,7.82,8.3,27.9,32.5,52.9,4.09,background
2015-05-05 11:00:00,ST_014,62.0,3.83,8.05,8.17,29.7,35.6,60.96,4.12,background
2015-05-05 16:00:00,ST_003,2403.0,3.51,7.77,7.91,29.4,33.8,57.04,3.35,low
2015-05-06 06:00:00,ST_022,14.0,4.28,7.49,8.07,32.5,37.4,65.98,1.26,background
2015-05-06 10:00:00,ST_007,302.0,2.79,7.42,8.16,29.8,32.2,54.91,4.17,background
2015-05-06 14:00:00,ST_020,89.0,13.13,7.89,8.26,27.5,33.1,54.06,4.18,background
2015-05-06 18:00:00,ST_023,25.0,4.83,8.61,8.21,31.6,35.7,62.67,2.13,background
2015-05-07 06:00:00,ST_008,13.0,11.83,8.86,8.2,29.4,34.3,57.55,3.56,background
2015-05-07 10:00:00,ST_021,1.0,6.21,8.07,8.13,29.8,36.1,62.51,2.56,background
2015-05-07 17:00:00,ST_013,79.0,8.88,8.0,8.12,29.3,32.5,55.79,4.82,background
2015-05-08 06:00:00,ST_012,23.0,8.65,8.23,8.18,30.3,34.1,59.36,3.56,background
2015-05-08 07:00:00,ST_017,1.0,8.97,7.69,8.08,30.1,35.7,61.54,3.24,background
2015-05-08 09:00:00,ST_016,195.0,8.37,7.71,8.15,28.1,36.1,60.16,3.15,background
2015-05-08 12:00:00,ST_004,229.0,6.46,7.35,8.02,28.3,34.1,56.9,2.12,background
2015-05-08 16:00:00,ST_020,11.0,13.51,7.66,8.03,29.6,36.0,61.21,2.59,background
2015-05-09 08:00:00,ST_013,0.0,12.81,7.89,8.19,31.8,37.4,66.37,2.67,background
2015-05-09 11:00:00,ST_018,1427.0,17.0,8.11,8.13,28.3,32.5,54.74,4.99,low
2015-05-09 15:00:00,ST_014,8.0,13.27,8.26,8.12,28.0,33.1,55.16,1.08,background
2015-05-09 16:00:00,ST_006,810.0,4.31,7.86,8.26,29.5,35.8,60.59,2.54,background
2015-05-10 06:00:00,ST_002,35.0,10.13,8.97,8.15,29.6,32.7,56.03,1.95,background
2015-05-10 06:00:00,ST_019,104.0,11.81,8.62,7.99,28.5,36.4,60.58,1.93,background
2015-05-10 07:00:00,ST_001,2.0,5.34,8.21,8.19,29.0,36.3,61.65,1.95,background
2015-05-10 10:00:00,ST_007,16.0,5.19,7.62,8.1,30.0,36.6,62.46,5.4,background
2015-05-10 18:00:00,ST_003,43.0,8.5,7.36,8.22,30.7,34.9,61.07,3.81,background
2015-05-11 12:00:00,ST_014,23.0,5.55,8.1,8.19,28.6,35.0,58.37,3.04,background
2015-05-11 14:00:00,ST_010,5.0,11.34,8.36,8.23,30.4,34.5,59.5,2.3,background
2015-05-11 14:00:00,ST_025,187.0,5.16,8.11,8.23,32.4,35.9,63.99,1.47,background
2015-05-11 16:00:00,ST_023,32.0,11.71,7.36,8.09,29.0,32.4,54.88,2.7,background
2015-05-11 17:00:00,ST_013,33.0,8.29,7.68,8.14,28.7,35.5,59.33,2.45,background
2015-05-12 14:00:00,ST_020,5.0,6.47,9.33,8.14,28.1,34.2,56.29,3.03,background
2015-05-12 16:00:00,ST_018,68.0,3.04,7.68,8.19,31.6,34.5,60.44,2.19,background
2015-05-13 10:00:00,ST_003,16.0,10.35,7.68,8.17,29.6,36.4,62.15,3.85,background
2015-05-13 10:00:00,ST_003,13.0,14.0,8.07,8.15,29.1,32.6,54.15,5.13,background
2015-05-13 14:00:00,ST_007,66.0,10.61,8.98,8.03,28.4,33.9,56.8,3.0,background
2015-05-14 12:00:00,ST_019,10.0,8.96,7.63,8.01,31.0,37.5,64.89,2.47,background
2015-05-14 14:00:00,ST_011,39.0,9.77,8.0,8.05,27.4,33.4,53.88,2.23,background
2015-05-14 16:00:00,ST_025,18.0,13.56,7.11,8.27,29.4,34.5,58.13,4.29,background
2015-05-15 10:00:00,ST_023,3.0,9.43,7.16,7.97,30.6,34.9,59.95,0.67,background
